model,layer_name,layer_type,input_shape,output_shape,parameters,is_trainable,layer_attributes,activation_function,kernel_size,use_bias,padding,strides,pooling_size,dropout_rate,reshape_target_shape
efficientnetb4,block4e_se_expand,Conv2D,"(None, 1, 1, 28)","(None, 1, 1, 672)",19488,False,"{
  ""name"": ""block4e_se_expand"",
  ""trainable"": false,
  ""dtype"": {
    ""module"": ""keras"",
    ""class_name"": ""DTypePolicy"",
    ""config"": {
      ""name"": ""float32""
    },
    ""registered_name"": null
  },
  ""filters"": 672,
  ""kernel_size"": [
    1,
    1
  ],
  ""strides"": [
    1,
    1
  ],
  ""padding"": ""same"",
  ""data_format"": ""channels_last"",
  ""dilation_rate"": [
    1,
    1
  ],
  ""groups"": 1,
  ""activation"": ""sigmoid"",
  ""use_bias"": true,
  ""kernel_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""VarianceScaling"",
    ""config"": {
      ""seed"": null,
      ""scale"": 2.0,
      ""mode"": ""fan_out"",
      ""distribution"": ""truncated_normal""
    },
    ""registered_name"": null
  },
  ""bias_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""Zeros"",
    ""config"": {},
    ""registered_name"": null
  },
  ""kernel_regularizer"": null,
  ""bias_regularizer"": null,
  ""activity_regularizer"": null,
  ""kernel_constraint"": null,
  ""bias_constraint"": null
}",sigmoid,"(1, 1)",True,same,"(1, 1)",,,
efficientnetb4,block4e_se_excite,Multiply,"(None, 24, 24, 672), (None, 1, 1, 672)","(None, 24, 24, 672)",0,False,"{
  ""name"": ""block4e_se_excite"",
  ""trainable"": false,
  ""dtype"": {
    ""module"": ""keras"",
    ""class_name"": ""DTypePolicy"",
    ""config"": {
      ""name"": ""float32""
    },
    ""registered_name"": null
  }
}",,,,,,,,
efficientnetb4,block4e_project_conv,Conv2D,"(None, 24, 24, 672)","(None, 24, 24, 112)",75264,False,"{
  ""name"": ""block4e_project_conv"",
  ""trainable"": false,
  ""dtype"": {
    ""module"": ""keras"",
    ""class_name"": ""DTypePolicy"",
    ""config"": {
      ""name"": ""float32""
    },
    ""registered_name"": null
  },
  ""filters"": 112,
  ""kernel_size"": [
    1,
    1
  ],
  ""strides"": [
    1,
    1
  ],
  ""padding"": ""same"",
  ""data_format"": ""channels_last"",
  ""dilation_rate"": [
    1,
    1
  ],
  ""groups"": 1,
  ""activation"": ""linear"",
  ""use_bias"": false,
  ""kernel_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""VarianceScaling"",
    ""config"": {
      ""seed"": null,
      ""scale"": 2.0,
      ""mode"": ""fan_out"",
      ""distribution"": ""truncated_normal""
    },
    ""registered_name"": null
  },
  ""bias_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""Zeros"",
    ""config"": {},
    ""registered_name"": null
  },
  ""kernel_regularizer"": null,
  ""bias_regularizer"": null,
  ""activity_regularizer"": null,
  ""kernel_constraint"": null,
  ""bias_constraint"": null
}",linear,"(1, 1)",False,same,"(1, 1)",,,
efficientnetb4,block4e_project_bn,BatchNormalization,"(None, 24, 24, 112)","(None, 24, 24, 112)",448,False,"{
  ""name"": ""block4e_project_bn"",
  ""trainable"": false,
  ""dtype"": {
    ""module"": ""keras"",
    ""class_name"": ""DTypePolicy"",
    ""config"": {
      ""name"": ""float32""
    },
    ""registered_name"": null
  },
  ""axis"": 3,
  ""momentum"": 0.99,
  ""epsilon"": 0.001,
  ""center"": true,
  ""scale"": true,
  ""beta_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""Zeros"",
    ""config"": {},
    ""registered_name"": null
  },
  ""gamma_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""Ones"",
    ""config"": {},
    ""registered_name"": null
  },
  ""moving_mean_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""Zeros"",
    ""config"": {},
    ""registered_name"": null
  },
  ""moving_variance_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""Ones"",
    ""config"": {},
    ""registered_name"": null
  },
  ""beta_regularizer"": null,
  ""gamma_regularizer"": null,
  ""beta_constraint"": null,
  ""gamma_constraint"": null,
  ""synchronized"": false
}",,,,,,,,
efficientnetb4,block4e_drop,Dropout,"(None, 24, 24, 112)","(None, 24, 24, 112)",0,False,"{
  ""name"": ""block4e_drop"",
  ""trainable"": false,
  ""dtype"": {
    ""module"": ""keras"",
    ""class_name"": ""DTypePolicy"",
    ""config"": {
      ""name"": ""float32""
    },
    ""registered_name"": null
  },
  ""rate"": 0.08750000000000001,
  ""seed"": null,
  ""noise_shape"": [
    null,
    1,
    1,
    1
  ]
}",,,,,,,0.08750000000000001,
efficientnetb4,block4e_add,Add,"(None, 24, 24, 112), (None, 24, 24, 112)","(None, 24, 24, 112)",0,False,"{
  ""name"": ""block4e_add"",
  ""trainable"": false,
  ""dtype"": {
    ""module"": ""keras"",
    ""class_name"": ""DTypePolicy"",
    ""config"": {
      ""name"": ""float32""
    },
    ""registered_name"": null
  }
}",,,,,,,,
efficientnetb4,block4f_expand_conv,Conv2D,"(None, 24, 24, 112)","(None, 24, 24, 672)",75264,False,"{
  ""name"": ""block4f_expand_conv"",
  ""trainable"": false,
  ""dtype"": {
    ""module"": ""keras"",
    ""class_name"": ""DTypePolicy"",
    ""config"": {
      ""name"": ""float32""
    },
    ""registered_name"": null
  },
  ""filters"": 672,
  ""kernel_size"": [
    1,
    1
  ],
  ""strides"": [
    1,
    1
  ],
  ""padding"": ""same"",
  ""data_format"": ""channels_last"",
  ""dilation_rate"": [
    1,
    1
  ],
  ""groups"": 1,
  ""activation"": ""linear"",
  ""use_bias"": false,
  ""kernel_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""VarianceScaling"",
    ""config"": {
      ""seed"": null,
      ""scale"": 2.0,
      ""mode"": ""fan_out"",
      ""distribution"": ""truncated_normal""
    },
    ""registered_name"": null
  },
  ""bias_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""Zeros"",
    ""config"": {},
    ""registered_name"": null
  },
  ""kernel_regularizer"": null,
  ""bias_regularizer"": null,
  ""activity_regularizer"": null,
  ""kernel_constraint"": null,
  ""bias_constraint"": null
}",linear,"(1, 1)",False,same,"(1, 1)",,,
efficientnetb4,block4f_expand_bn,BatchNormalization,"(None, 24, 24, 672)","(None, 24, 24, 672)",2688,False,"{
  ""name"": ""block4f_expand_bn"",
  ""trainable"": false,
  ""dtype"": {
    ""module"": ""keras"",
    ""class_name"": ""DTypePolicy"",
    ""config"": {
      ""name"": ""float32""
    },
    ""registered_name"": null
  },
  ""axis"": 3,
  ""momentum"": 0.99,
  ""epsilon"": 0.001,
  ""center"": true,
  ""scale"": true,
  ""beta_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""Zeros"",
    ""config"": {},
    ""registered_name"": null
  },
  ""gamma_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""Ones"",
    ""config"": {},
    ""registered_name"": null
  },
  ""moving_mean_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""Zeros"",
    ""config"": {},
    ""registered_name"": null
  },
  ""moving_variance_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""Ones"",
    ""config"": {},
    ""registered_name"": null
  },
  ""beta_regularizer"": null,
  ""gamma_regularizer"": null,
  ""beta_constraint"": null,
  ""gamma_constraint"": null,
  ""synchronized"": false
}",,,,,,,,
efficientnetb4,block4f_expand_activation,Activation,"(None, 24, 24, 672)","(None, 24, 24, 672)",0,False,"{
  ""name"": ""block4f_expand_activation"",
  ""trainable"": false,
  ""dtype"": {
    ""module"": ""keras"",
    ""class_name"": ""DTypePolicy"",
    ""config"": {
      ""name"": ""float32""
    },
    ""registered_name"": null
  },
  ""activation"": ""silu""
}",silu,,,,,,,
efficientnetb4,block4f_dwconv,DepthwiseConv2D,"(None, 24, 24, 672)","(None, 24, 24, 672)",6048,False,"{
  ""name"": ""block4f_dwconv"",
  ""trainable"": false,
  ""dtype"": {
    ""module"": ""keras"",
    ""class_name"": ""DTypePolicy"",
    ""config"": {
      ""name"": ""float32""
    },
    ""registered_name"": null
  },
  ""depth_multiplier"": 1,
  ""kernel_size"": [
    3,
    3
  ],
  ""strides"": [
    1,
    1
  ],
  ""padding"": ""same"",
  ""data_format"": ""channels_last"",
  ""dilation_rate"": [
    1,
    1
  ],
  ""activation"": ""linear"",
  ""use_bias"": false,
  ""depthwise_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""VarianceScaling"",
    ""config"": {
      ""seed"": null,
      ""scale"": 2.0,
      ""mode"": ""fan_out"",
      ""distribution"": ""truncated_normal""
    },
    ""registered_name"": null
  },
  ""bias_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""Zeros"",
    ""config"": {},
    ""registered_name"": null
  },
  ""depthwise_regularizer"": null,
  ""bias_regularizer"": null,
  ""activity_regularizer"": null,
  ""depthwise_constraint"": null,
  ""bias_constraint"": null
}",linear,"(3, 3)",False,same,"(1, 1)",,,
efficientnetb4,block4f_bn,BatchNormalization,"(None, 24, 24, 672)","(None, 24, 24, 672)",2688,False,"{
  ""name"": ""block4f_bn"",
  ""trainable"": false,
  ""dtype"": {
    ""module"": ""keras"",
    ""class_name"": ""DTypePolicy"",
    ""config"": {
      ""name"": ""float32""
    },
    ""registered_name"": null
  },
  ""axis"": 3,
  ""momentum"": 0.99,
  ""epsilon"": 0.001,
  ""center"": true,
  ""scale"": true,
  ""beta_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""Zeros"",
    ""config"": {},
    ""registered_name"": null
  },
  ""gamma_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""Ones"",
    ""config"": {},
    ""registered_name"": null
  },
  ""moving_mean_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""Zeros"",
    ""config"": {},
    ""registered_name"": null
  },
  ""moving_variance_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""Ones"",
    ""config"": {},
    ""registered_name"": null
  },
  ""beta_regularizer"": null,
  ""gamma_regularizer"": null,
  ""beta_constraint"": null,
  ""gamma_constraint"": null,
  ""synchronized"": false
}",,,,,,,,
efficientnetb4,block4f_activation,Activation,"(None, 24, 24, 672)","(None, 24, 24, 672)",0,False,"{
  ""name"": ""block4f_activation"",
  ""trainable"": false,
  ""dtype"": {
    ""module"": ""keras"",
    ""class_name"": ""DTypePolicy"",
    ""config"": {
      ""name"": ""float32""
    },
    ""registered_name"": null
  },
  ""activation"": ""silu""
}",silu,,,,,,,
efficientnetb4,block4f_se_squeeze,GlobalAveragePooling2D,"(None, 24, 24, 672)","(None, 672)",0,False,"{
  ""name"": ""block4f_se_squeeze"",
  ""trainable"": false,
  ""dtype"": {
    ""module"": ""keras"",
    ""class_name"": ""DTypePolicy"",
    ""config"": {
      ""name"": ""float32""
    },
    ""registered_name"": null
  },
  ""data_format"": ""channels_last"",
  ""keepdims"": false
}",,,,,,,,
efficientnetb4,block4f_se_reshape,Reshape,"(None, 672)","(None, 1, 1, 672)",0,False,"{
  ""name"": ""block4f_se_reshape"",
  ""trainable"": false,
  ""dtype"": {
    ""module"": ""keras"",
    ""class_name"": ""DTypePolicy"",
    ""config"": {
      ""name"": ""float32""
    },
    ""registered_name"": null
  },
  ""target_shape"": [
    1,
    1,
    672
  ]
}",,,,,,,,"(1, 1, 672)"
efficientnetb4,block4f_se_reduce,Conv2D,"(None, 1, 1, 672)","(None, 1, 1, 28)",18844,False,"{
  ""name"": ""block4f_se_reduce"",
  ""trainable"": false,
  ""dtype"": {
    ""module"": ""keras"",
    ""class_name"": ""DTypePolicy"",
    ""config"": {
      ""name"": ""float32""
    },
    ""registered_name"": null
  },
  ""filters"": 28,
  ""kernel_size"": [
    1,
    1
  ],
  ""strides"": [
    1,
    1
  ],
  ""padding"": ""same"",
  ""data_format"": ""channels_last"",
  ""dilation_rate"": [
    1,
    1
  ],
  ""groups"": 1,
  ""activation"": ""silu"",
  ""use_bias"": true,
  ""kernel_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""VarianceScaling"",
    ""config"": {
      ""seed"": null,
      ""scale"": 2.0,
      ""mode"": ""fan_out"",
      ""distribution"": ""truncated_normal""
    },
    ""registered_name"": null
  },
  ""bias_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""Zeros"",
    ""config"": {},
    ""registered_name"": null
  },
  ""kernel_regularizer"": null,
  ""bias_regularizer"": null,
  ""activity_regularizer"": null,
  ""kernel_constraint"": null,
  ""bias_constraint"": null
}",silu,"(1, 1)",True,same,"(1, 1)",,,
efficientnetb4,block4f_se_expand,Conv2D,"(None, 1, 1, 28)","(None, 1, 1, 672)",19488,False,"{
  ""name"": ""block4f_se_expand"",
  ""trainable"": false,
  ""dtype"": {
    ""module"": ""keras"",
    ""class_name"": ""DTypePolicy"",
    ""config"": {
      ""name"": ""float32""
    },
    ""registered_name"": null
  },
  ""filters"": 672,
  ""kernel_size"": [
    1,
    1
  ],
  ""strides"": [
    1,
    1
  ],
  ""padding"": ""same"",
  ""data_format"": ""channels_last"",
  ""dilation_rate"": [
    1,
    1
  ],
  ""groups"": 1,
  ""activation"": ""sigmoid"",
  ""use_bias"": true,
  ""kernel_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""VarianceScaling"",
    ""config"": {
      ""seed"": null,
      ""scale"": 2.0,
      ""mode"": ""fan_out"",
      ""distribution"": ""truncated_normal""
    },
    ""registered_name"": null
  },
  ""bias_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""Zeros"",
    ""config"": {},
    ""registered_name"": null
  },
  ""kernel_regularizer"": null,
  ""bias_regularizer"": null,
  ""activity_regularizer"": null,
  ""kernel_constraint"": null,
  ""bias_constraint"": null
}",sigmoid,"(1, 1)",True,same,"(1, 1)",,,
efficientnetb4,block4f_se_excite,Multiply,"(None, 24, 24, 672), (None, 1, 1, 672)","(None, 24, 24, 672)",0,False,"{
  ""name"": ""block4f_se_excite"",
  ""trainable"": false,
  ""dtype"": {
    ""module"": ""keras"",
    ""class_name"": ""DTypePolicy"",
    ""config"": {
      ""name"": ""float32""
    },
    ""registered_name"": null
  }
}",,,,,,,,
efficientnetb4,block4f_project_conv,Conv2D,"(None, 24, 24, 672)","(None, 24, 24, 112)",75264,False,"{
  ""name"": ""block4f_project_conv"",
  ""trainable"": false,
  ""dtype"": {
    ""module"": ""keras"",
    ""class_name"": ""DTypePolicy"",
    ""config"": {
      ""name"": ""float32""
    },
    ""registered_name"": null
  },
  ""filters"": 112,
  ""kernel_size"": [
    1,
    1
  ],
  ""strides"": [
    1,
    1
  ],
  ""padding"": ""same"",
  ""data_format"": ""channels_last"",
  ""dilation_rate"": [
    1,
    1
  ],
  ""groups"": 1,
  ""activation"": ""linear"",
  ""use_bias"": false,
  ""kernel_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""VarianceScaling"",
    ""config"": {
      ""seed"": null,
      ""scale"": 2.0,
      ""mode"": ""fan_out"",
      ""distribution"": ""truncated_normal""
    },
    ""registered_name"": null
  },
  ""bias_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""Zeros"",
    ""config"": {},
    ""registered_name"": null
  },
  ""kernel_regularizer"": null,
  ""bias_regularizer"": null,
  ""activity_regularizer"": null,
  ""kernel_constraint"": null,
  ""bias_constraint"": null
}",linear,"(1, 1)",False,same,"(1, 1)",,,
efficientnetb4,block4f_project_bn,BatchNormalization,"(None, 24, 24, 112)","(None, 24, 24, 112)",448,False,"{
  ""name"": ""block4f_project_bn"",
  ""trainable"": false,
  ""dtype"": {
    ""module"": ""keras"",
    ""class_name"": ""DTypePolicy"",
    ""config"": {
      ""name"": ""float32""
    },
    ""registered_name"": null
  },
  ""axis"": 3,
  ""momentum"": 0.99,
  ""epsilon"": 0.001,
  ""center"": true,
  ""scale"": true,
  ""beta_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""Zeros"",
    ""config"": {},
    ""registered_name"": null
  },
  ""gamma_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""Ones"",
    ""config"": {},
    ""registered_name"": null
  },
  ""moving_mean_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""Zeros"",
    ""config"": {},
    ""registered_name"": null
  },
  ""moving_variance_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""Ones"",
    ""config"": {},
    ""registered_name"": null
  },
  ""beta_regularizer"": null,
  ""gamma_regularizer"": null,
  ""beta_constraint"": null,
  ""gamma_constraint"": null,
  ""synchronized"": false
}",,,,,,,,
efficientnetb4,block4f_drop,Dropout,"(None, 24, 24, 112)","(None, 24, 24, 112)",0,False,"{
  ""name"": ""block4f_drop"",
  ""trainable"": false,
  ""dtype"": {
    ""module"": ""keras"",
    ""class_name"": ""DTypePolicy"",
    ""config"": {
      ""name"": ""float32""
    },
    ""registered_name"": null
  },
  ""rate"": 0.09375,
  ""seed"": null,
  ""noise_shape"": [
    null,
    1,
    1,
    1
  ]
}",,,,,,,0.09375,
efficientnetb4,block4f_add,Add,"(None, 24, 24, 112), (None, 24, 24, 112)","(None, 24, 24, 112)",0,False,"{
  ""name"": ""block4f_add"",
  ""trainable"": false,
  ""dtype"": {
    ""module"": ""keras"",
    ""class_name"": ""DTypePolicy"",
    ""config"": {
      ""name"": ""float32""
    },
    ""registered_name"": null
  }
}",,,,,,,,
efficientnetb4,block5a_expand_conv,Conv2D,"(None, 24, 24, 112)","(None, 24, 24, 672)",75264,False,"{
  ""name"": ""block5a_expand_conv"",
  ""trainable"": false,
  ""dtype"": {
    ""module"": ""keras"",
    ""class_name"": ""DTypePolicy"",
    ""config"": {
      ""name"": ""float32""
    },
    ""registered_name"": null
  },
  ""filters"": 672,
  ""kernel_size"": [
    1,
    1
  ],
  ""strides"": [
    1,
    1
  ],
  ""padding"": ""same"",
  ""data_format"": ""channels_last"",
  ""dilation_rate"": [
    1,
    1
  ],
  ""groups"": 1,
  ""activation"": ""linear"",
  ""use_bias"": false,
  ""kernel_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""VarianceScaling"",
    ""config"": {
      ""seed"": null,
      ""scale"": 2.0,
      ""mode"": ""fan_out"",
      ""distribution"": ""truncated_normal""
    },
    ""registered_name"": null
  },
  ""bias_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""Zeros"",
    ""config"": {},
    ""registered_name"": null
  },
  ""kernel_regularizer"": null,
  ""bias_regularizer"": null,
  ""activity_regularizer"": null,
  ""kernel_constraint"": null,
  ""bias_constraint"": null
}",linear,"(1, 1)",False,same,"(1, 1)",,,
efficientnetb4,block5a_expand_bn,BatchNormalization,"(None, 24, 24, 672)","(None, 24, 24, 672)",2688,False,"{
  ""name"": ""block5a_expand_bn"",
  ""trainable"": false,
  ""dtype"": {
    ""module"": ""keras"",
    ""class_name"": ""DTypePolicy"",
    ""config"": {
      ""name"": ""float32""
    },
    ""registered_name"": null
  },
  ""axis"": 3,
  ""momentum"": 0.99,
  ""epsilon"": 0.001,
  ""center"": true,
  ""scale"": true,
  ""beta_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""Zeros"",
    ""config"": {},
    ""registered_name"": null
  },
  ""gamma_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""Ones"",
    ""config"": {},
    ""registered_name"": null
  },
  ""moving_mean_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""Zeros"",
    ""config"": {},
    ""registered_name"": null
  },
  ""moving_variance_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""Ones"",
    ""config"": {},
    ""registered_name"": null
  },
  ""beta_regularizer"": null,
  ""gamma_regularizer"": null,
  ""beta_constraint"": null,
  ""gamma_constraint"": null,
  ""synchronized"": false
}",,,,,,,,
efficientnetb4,block5a_expand_activation,Activation,"(None, 24, 24, 672)","(None, 24, 24, 672)",0,False,"{
  ""name"": ""block5a_expand_activation"",
  ""trainable"": false,
  ""dtype"": {
    ""module"": ""keras"",
    ""class_name"": ""DTypePolicy"",
    ""config"": {
      ""name"": ""float32""
    },
    ""registered_name"": null
  },
  ""activation"": ""silu""
}",silu,,,,,,,
efficientnetb4,block5a_dwconv,DepthwiseConv2D,"(None, 24, 24, 672)","(None, 24, 24, 672)",16800,False,"{
  ""name"": ""block5a_dwconv"",
  ""trainable"": false,
  ""dtype"": {
    ""module"": ""keras"",
    ""class_name"": ""DTypePolicy"",
    ""config"": {
      ""name"": ""float32""
    },
    ""registered_name"": null
  },
  ""depth_multiplier"": 1,
  ""kernel_size"": [
    5,
    5
  ],
  ""strides"": [
    1,
    1
  ],
  ""padding"": ""same"",
  ""data_format"": ""channels_last"",
  ""dilation_rate"": [
    1,
    1
  ],
  ""activation"": ""linear"",
  ""use_bias"": false,
  ""depthwise_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""VarianceScaling"",
    ""config"": {
      ""seed"": null,
      ""scale"": 2.0,
      ""mode"": ""fan_out"",
      ""distribution"": ""truncated_normal""
    },
    ""registered_name"": null
  },
  ""bias_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""Zeros"",
    ""config"": {},
    ""registered_name"": null
  },
  ""depthwise_regularizer"": null,
  ""bias_regularizer"": null,
  ""activity_regularizer"": null,
  ""depthwise_constraint"": null,
  ""bias_constraint"": null
}",linear,"(5, 5)",False,same,"(1, 1)",,,
efficientnetb4,block5a_bn,BatchNormalization,"(None, 24, 24, 672)","(None, 24, 24, 672)",2688,False,"{
  ""name"": ""block5a_bn"",
  ""trainable"": false,
  ""dtype"": {
    ""module"": ""keras"",
    ""class_name"": ""DTypePolicy"",
    ""config"": {
      ""name"": ""float32""
    },
    ""registered_name"": null
  },
  ""axis"": 3,
  ""momentum"": 0.99,
  ""epsilon"": 0.001,
  ""center"": true,
  ""scale"": true,
  ""beta_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""Zeros"",
    ""config"": {},
    ""registered_name"": null
  },
  ""gamma_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""Ones"",
    ""config"": {},
    ""registered_name"": null
  },
  ""moving_mean_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""Zeros"",
    ""config"": {},
    ""registered_name"": null
  },
  ""moving_variance_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""Ones"",
    ""config"": {},
    ""registered_name"": null
  },
  ""beta_regularizer"": null,
  ""gamma_regularizer"": null,
  ""beta_constraint"": null,
  ""gamma_constraint"": null,
  ""synchronized"": false
}",,,,,,,,
efficientnetb4,block5a_activation,Activation,"(None, 24, 24, 672)","(None, 24, 24, 672)",0,False,"{
  ""name"": ""block5a_activation"",
  ""trainable"": false,
  ""dtype"": {
    ""module"": ""keras"",
    ""class_name"": ""DTypePolicy"",
    ""config"": {
      ""name"": ""float32""
    },
    ""registered_name"": null
  },
  ""activation"": ""silu""
}",silu,,,,,,,
efficientnetb4,block5a_se_squeeze,GlobalAveragePooling2D,"(None, 24, 24, 672)","(None, 672)",0,False,"{
  ""name"": ""block5a_se_squeeze"",
  ""trainable"": false,
  ""dtype"": {
    ""module"": ""keras"",
    ""class_name"": ""DTypePolicy"",
    ""config"": {
      ""name"": ""float32""
    },
    ""registered_name"": null
  },
  ""data_format"": ""channels_last"",
  ""keepdims"": false
}",,,,,,,,
efficientnetb4,block5a_se_reshape,Reshape,"(None, 672)","(None, 1, 1, 672)",0,False,"{
  ""name"": ""block5a_se_reshape"",
  ""trainable"": false,
  ""dtype"": {
    ""module"": ""keras"",
    ""class_name"": ""DTypePolicy"",
    ""config"": {
      ""name"": ""float32""
    },
    ""registered_name"": null
  },
  ""target_shape"": [
    1,
    1,
    672
  ]
}",,,,,,,,"(1, 1, 672)"
efficientnetb4,block5a_se_reduce,Conv2D,"(None, 1, 1, 672)","(None, 1, 1, 28)",18844,False,"{
  ""name"": ""block5a_se_reduce"",
  ""trainable"": false,
  ""dtype"": {
    ""module"": ""keras"",
    ""class_name"": ""DTypePolicy"",
    ""config"": {
      ""name"": ""float32""
    },
    ""registered_name"": null
  },
  ""filters"": 28,
  ""kernel_size"": [
    1,
    1
  ],
  ""strides"": [
    1,
    1
  ],
  ""padding"": ""same"",
  ""data_format"": ""channels_last"",
  ""dilation_rate"": [
    1,
    1
  ],
  ""groups"": 1,
  ""activation"": ""silu"",
  ""use_bias"": true,
  ""kernel_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""VarianceScaling"",
    ""config"": {
      ""seed"": null,
      ""scale"": 2.0,
      ""mode"": ""fan_out"",
      ""distribution"": ""truncated_normal""
    },
    ""registered_name"": null
  },
  ""bias_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""Zeros"",
    ""config"": {},
    ""registered_name"": null
  },
  ""kernel_regularizer"": null,
  ""bias_regularizer"": null,
  ""activity_regularizer"": null,
  ""kernel_constraint"": null,
  ""bias_constraint"": null
}",silu,"(1, 1)",True,same,"(1, 1)",,,
efficientnetb4,block5a_se_expand,Conv2D,"(None, 1, 1, 28)","(None, 1, 1, 672)",19488,False,"{
  ""name"": ""block5a_se_expand"",
  ""trainable"": false,
  ""dtype"": {
    ""module"": ""keras"",
    ""class_name"": ""DTypePolicy"",
    ""config"": {
      ""name"": ""float32""
    },
    ""registered_name"": null
  },
  ""filters"": 672,
  ""kernel_size"": [
    1,
    1
  ],
  ""strides"": [
    1,
    1
  ],
  ""padding"": ""same"",
  ""data_format"": ""channels_last"",
  ""dilation_rate"": [
    1,
    1
  ],
  ""groups"": 1,
  ""activation"": ""sigmoid"",
  ""use_bias"": true,
  ""kernel_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""VarianceScaling"",
    ""config"": {
      ""seed"": null,
      ""scale"": 2.0,
      ""mode"": ""fan_out"",
      ""distribution"": ""truncated_normal""
    },
    ""registered_name"": null
  },
  ""bias_initializer"": {
    ""module"": ""keras.initializers"",
    ""class_name"": ""Zeros"",
    ""config"": {},
    ""registered_name"": null
  },
  ""kernel_regularizer"": null,
  ""bias_regularizer"": null,
  ""activity_regularizer"": null,
  ""kernel_constraint"": null,
  ""bias_constraint"": null
}",sigmoid,"(1, 1)",True,same,"(1, 1)",,,
efficientnetb4,block5a_se_excite,Multiply,"(None, 24, 24, 672), (None, 1, 1, 672)","(None, 24, 24, 672)",0,False,"{
  ""name"": ""block5a_se_excite"",
  ""trainable"": false,
  ""dtype"": {
    ""module"": ""keras"",
    ""class_name"": ""DTypePolicy"",
    ""config"": {
      ""name"": ""float32""
    },
    ""registered_name"": null
  }
}",,,,,,,,
